Depth,GR,MUD_VOLUME,TVD,Boundary_flag,Unit_index,GR_shape_code,Lithofacies_major,Lithofacies_mean,Sharp_boundary,Stacking_pattern,Biostratigraphy,Reliability,Special_lithology,Core_depofacies,Lateral_proximity,Number_of_similar_units_50,Index_of_similar_units_50,Number_of_similar_units_100,Index_of_similar_units_100,Unit_Thick,Alluvial_Fan,Fluvial_Channel,Fluvial_Point_Bar,Levee,Crevasse_Splay,Fluvial_Floodplain,Progradational_Lacustrine_Delta,Lacustrine_Fan_Delta,Progradational_Lacustrine_Shoreface,Transgressive_Lacustrine_Shoreface,Aggradational_Lacustrine_Shoreface,Lacustrine_Offshore_Transition,Lacustrine_Shelf,Proximal_Sub-Lacustrine_Fan,Distal_Sub-Lacustrine_Fan,Lacustrine_Turbidite,Distal_Lacustrine_Turbidites,Lacustrine_Deepwater,Marine_Delta,Marine_Fan_Delta,Tidal_Channel_And_Sand_Flat,Sandy_Tidal_Flat,Mixed_Tidal_Flat,Muddy_Tidal_Flat,Lagoon,Progradational_Marine_Shoreface,Transgressive_Marine_Shoreface,Aggradational_Marine_Shoreface,Marine_Offshore_Transition,Marine_Shelf,Proximal_Submarine_Fan,Distal_Submarine_Fan,Marine_Turbidite,Distal_Marine_Turbidites,Marine_Deepwater
2453.8143,179.6166,0.8492,2453.8142,1,370,5,4,4,0,2,3,1,-999,-999.0,-999,0,[],0,[],2.9977999999996428,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453.9642,179.3888,0.8432,2453.9641,0,371,5,4,4,0,2,3,1,-999,-999.0,-999,0,[],0,[],1.0493000000001302,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454.1141,179.06400000000002,0.8391,2454.114,0,371,5,4,4,0,2,3,1,-999,-999.0,-999,0,[],0,[],1.0493000000001302,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454.264,178.5272,0.8247,2454.2639,0,371,5,4,4,0,2,3,1,-999,-999.0,-999,0,[],0,[],1.0493000000001302,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454.4139,177.0475,0.7913,2454.4138,0,371,5,4,4,0,2,3,1,-999,-999.0,-999,0,[],0,[],1.0493000000001302,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454.5638,173.9869,0.7438,2454.5637,0,371,5,4,4,0,2,3,1,-999,-999.0,-999,0,[],0,[],1.0493000000001302,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454.7137,170.7949,0.7067,2454.7136,0,371,5,4,4,0,2,3,1,-999,-999.0,-999,0,[],0,[],1.0493000000001302,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454.8636,170.2254,0.7055,2454.8635,1,371,5,4,4,0,2,3,1,-999,-999.0,-999,0,[],0,[],1.0493000000001302,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455.0135,173.2179,0.7463,2455.0134,0,372,5,4,4,0,2,3,1,-999,-999.0,-999,0,[],0,[],1.0493000000001302,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455.1634,177.6248,0.8083,2455.1633,0,372,5,4,4,0,2,3,1,-999,-999.0,-999,0,[],0,[],1.0493000000001302,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455.3133,180.5618,0.8582,2455.3132,0,372,5,4,4,0,2,3,1,-999,-999.0,-999,0,[],0,[],1.0493000000001302,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455.4632,181.579,0.8838,2455.4631,0,372,5,4,4,0,2,3,1,-999,-999.0,-999,0,[],0,[],1.0493000000001302,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455.6131,182.1098,0.8975,2455.613,0,372,5,4,4,0,2,3,1,-999,-999.0,-999,0,[],0,[],1.0493000000001302,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455.763,183.0126,0.907,2455.7629,0,372,5,4,4,0,2,3,1,-999,-999.0,-999,0,[],0,[],1.0493000000001302,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455.9129,183.7234,0.9062,2455.9128,1,372,5,4,4,0,2,3,1,-999,-999.0,-999,0,[],0,[],1.0493000000001302,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456.0628,183.52599999999998,0.8952,2456.0627,0,373,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],1.4990999999999985,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456.2127,182.47299999999998,0.8811,2456.2126,0,373,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],1.4990999999999985,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456.3626,180.0896,0.8548,2456.3625,0,373,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],1.4990999999999985,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456.5125,175.9584,0.8036,2456.5125,0,373,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],1.4990999999999985,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456.6624,171.9141,0.7449,2456.6624,0,373,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],1.4990999999999985,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456.8123,170.2887,0.7077,2456.8123,0,373,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],1.4990999999999985,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456.9622,170.6198,0.6968,2456.9622,0,373,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],1.4990999999999985,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457.1121,169.7841,0.6903,2457.1121,0,373,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],1.4990999999999985,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457.262,167.2467,0.6779999999999999,2457.262,0,373,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],1.4990999999999985,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457.4119,166.4048,0.6733,2457.4119,1,373,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],1.4990999999999985,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457.5618,168.8073,0.6806,2457.5618,0,374,4,3,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],1.3490999999999076,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457.7117,172.112,0.69,2457.7117,0,374,4,3,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],1.3490999999999076,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457.8616,173.7968,0.6917,2457.8616,0,374,4,3,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],1.3490999999999076,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458.0115,174.3923,0.6891,2458.0115,0,374,4,3,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],1.3490999999999076,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458.1614,175.8098,0.6904,2458.1614,0,374,4,3,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],1.3490999999999076,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458.3113,178.5349,0.703,2458.3113,0,374,4,3,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],1.3490999999999076,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458.4612,181.9691,0.7367,2458.4612,0,374,4,3,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],1.3490999999999076,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458.6111,185.3046,0.7905,2458.6111,0,374,4,3,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],1.3490999999999076,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458.761,187.08599999999998,0.8254,2458.761,1,374,4,3,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],1.3490999999999076,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458.9109,186.0044,0.8516,2458.9109,0,375,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],2.9980000000000473,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459.0608,182.8434,0.8467,2459.0608,0,375,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],2.9980000000000473,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459.2107,180.2534,0.8547,2459.2107,0,375,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],2.9980000000000473,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459.3606,180.1449,0.8874,2459.3606,0,375,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],2.9980000000000473,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459.5105,182.0722,0.9359999999999999,2459.5105,0,375,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],2.9980000000000473,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459.6604,184.0982,0.9795,2459.6604,0,375,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],2.9980000000000473,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459.8103,184.8241,0.9872,2459.8103,0,375,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],2.9980000000000473,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459.9602,184.5221,0.9840000000000001,2459.9602,0,375,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],2.9980000000000473,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460.1101,183.4838,0.9732,2460.1101,0,375,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],2.9980000000000473,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460.26,179.485,0.9348,2460.26,0,375,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],2.9980000000000473,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460.4099,174.6357,0.8935,2460.4099,0,375,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],2.9980000000000473,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460.5598,176.6225,0.9098,2460.5598,0,375,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],2.9980000000000473,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460.7097,181.9176,0.9576,2460.7097,0,375,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],2.9980000000000473,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460.8596,183.2333,0.9706,2460.8596,0,375,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],2.9980000000000473,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461.0095,181.2551,0.9512,2461.0095,0,375,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],2.9980000000000473,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461.1594,178.9345,0.9298,2461.1594,0,375,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],2.9980000000000473,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461.3093,177.148,0.9142,2461.3093,0,375,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],2.9980000000000473,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461.4592,175.9165,0.8999,2461.4592,0,375,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],2.9980000000000473,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461.6091,175.1422,0.8765,2461.6091,0,375,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],2.9980000000000473,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461.759,174.7763,0.8462,2461.759,1,375,5,4,4,0,1,3,1,-999,-999.0,-999,0,[],0,[],2.9980000000000473,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461.9089,174.8041,0.823,2461.9089,0,376,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.098700000000008,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462.0588,175.2638,0.8186,2462.0588,0,376,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.098700000000008,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462.2087,176.4892,0.8362,2462.2087,0,376,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.098700000000008,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462.3586,178.9568,0.8740000000000001,2462.3586,0,376,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.098700000000008,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462.5085,182.1617,0.9207,2462.5085,0,376,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.098700000000008,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462.6584,184.2694,0.9504,2462.6584,0,376,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.098700000000008,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462.8083,184.0437,0.9492,2462.8083,0,376,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.098700000000008,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462.9582,182.7404,0.9469,2462.9583,0,376,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.098700000000008,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463.1081,183.3385,0.9717,2463.1082,0,376,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.098700000000008,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463.258,187.0584,1.0,2463.2581,0,376,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.098700000000008,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463.4079,191.4117,1.0,2463.408,0,376,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.098700000000008,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463.5578,192.7103,1.0,2463.5579,0,376,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.098700000000008,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463.7077,189.4968,1.0,2463.7078,0,376,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.098700000000008,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463.8576,183.5332,0.9699,2463.8577,1,376,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.098700000000008,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464.0075,177.3855,0.9001,2464.0076,0,377,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464.1574,172.0541,0.85,2464.1575,0,377,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464.3073,168.6505,0.8167,2464.3074,0,377,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464.4572,169.0393,0.8031,2464.4573,0,377,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464.6071,173.0867,0.8105,2464.6072,0,377,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464.757,177.72400000000002,0.831,2464.7571,0,377,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464.9069,179.7443,0.852,2464.907,0,377,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465.0568,179.387,0.8765,2465.0569,0,377,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465.2067,178.8963,0.9077,2465.2068,0,377,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465.3566,179.6015,0.9358,2465.3567,0,377,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465.5065,181.4838,0.9534,2465.5066,0,377,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465.6564,183.4018,0.9654,2465.6565,0,377,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465.8063,183.5813,0.9589,2465.8064,1,377,5,4,4,0,3,3,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465.9562,180.6413,0.9381,2465.9563,0,378,1,3,3,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.5480999999999767,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466.1061,175.4489,0.9001,2466.1062,0,378,1,3,3,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.5480999999999767,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466.256,170.5021,0.8618,2466.2561,0,378,1,3,3,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.5480999999999767,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466.4059,166.9534,0.8109,2466.406,0,378,1,3,3,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.5480999999999767,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466.5558,163.8626,0.7325,2466.5559,0,378,1,3,3,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.5480999999999767,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466.7057,160.5042,0.6573,2466.7058,0,378,1,3,3,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.5480999999999767,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466.8556,157.4334,0.6014,2466.8557,0,378,1,3,3,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.5480999999999767,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467.0055,154.9655,0.5714,2467.0056,0,378,1,3,3,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.5480999999999767,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467.1554,152.7112,0.5734,2467.1555,0,378,1,3,3,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.5480999999999767,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467.3053,150.6158,0.6058,2467.3054,0,378,1,3,3,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.5480999999999767,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467.4552,149.4639,0.6416,2467.4551,0,378,1,3,3,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.5480999999999767,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467.6051,149.7686,0.6462,2467.605,0,378,1,3,3,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.5480999999999767,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467.755,150.7752,0.6185,2467.7549,0,378,1,3,3,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.5480999999999767,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467.9049,151.1813,0.5974,2467.9048,0,378,1,3,3,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.5480999999999767,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468.0548,150.2003,0.6088,2468.0547,0,378,1,3,3,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.5480999999999767,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468.2047,148.194,0.6316,2468.2046,0,378,1,3,3,0,3,3,1,-999,-999.0,-999,0,[],0,[],2.5480999999999767,0,0,0,0,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
