Depth,GR,MUD_VOLUME,TVD,Boundary_flag,Unit_index,GR_shape_code,Lithofacies_major,Sharp_boundary,Stacking_pattern,Biostratigraphy,Reliability,Special_lithology,Core_depofacies,Lateral_proximity,Number_of_similar_units_50,Index_of_similar_units_50,Number_of_similar_units_100,Index_of_similar_units_100,Unit_Thick,Alluvial_Fan,Fluvial_Channel,Fluvial_Point_Bar,Levee,Crevasse_Splay,Fluvial_Floodplain,Progradational_Lacustrine_Delta,Lacustrine_Fan_Delta,Progradational_Lacustrine_Shoreface,Transgressive_Lacustrine_Shoreface,Aggradational_Lacustrine_Shoreface,Lacustrine_Offshore_Transition,Lacustrine_Shelf,Proximal_Sub-Lacustrine_Fan,Distal_Sub-Lacustrine_Fan,Lacustrine_Turbidite,Distal_Lacustrine_Turbidites,Lacustrine_Deepwater,Marine_Delta,Marine_Fan_Delta,Tidal_Channel_And_Sand_Flat,Sandy_Tidal_Flat,Mixed_Tidal_Flat,Muddy_Tidal_Flat,Lagoon,Progradational_Marine_Shoreface,Transgressive_Marine_Shoreface,Aggradational_Marine_Shoreface,Marine_Offshore_Transition,Marine_Shelf,Proximal_Submarine_Fan,Distal_Submarine_Fan,Marine_Turbidite,Distal_Marine_Turbidites,Marine_Deepwater,Facies_group,Facies_below
2857.8991,164.7876,0.9983,2857.8994,1,596,5,4,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.7002999999999702,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2859.9991,143.4844,0.8288,2859.9994,1,597,5,4,1,3,3,2,[],-9999.0,-9999,0,[],0,[],2.100000000000364,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2861.8991,116.7444,0.3661,2861.8994,1,598,2,3,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.8999999999996362,0,0,0,0,0,2,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2863.5991,126.4574,0.2987,2863.5994,1,599,4,2,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.7000000000002728,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2865.7991,165.8555,0.9995,2865.7991,1,600,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],2.199700000000121,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2867.4991,174.5386,0.9996,2867.4991,1,601,5,4,0,2,3,2,[],-9999.0,-9999,1,[594],1,[629],1.699999999999818,0,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2868.7991,161.3794,0.9996,2868.7991,1,602,5,4,0,3,3,2,[],-9999.0,-9999,2,"[608, 624]",0,[],1.300000000000182,0,0,0,0,0,5,0,0,0,0,0,0,16,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2869.9991,168.3912,0.9996,2869.9991,1,603,5,4,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.199999999999818,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2871.1991,134.819,0.9996,2871.1991,1,604,5,4,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.199999999999818,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2872.4991,156.9445,0.9996,2872.4991,1,605,5,4,0,3,3,2,[],-9999.0,-9999,0,[],4,"[634, 646, 656, 554]",1.300000000000182,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2873.7991,145.785,0.9996,2873.7994,1,606,5,4,0,2,3,2,[],-9999.0,-9999,0,[],1,[575],1.3002999999998792,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2875.4991,179.1563,0.9996,2875.4994,1,607,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.7000000000002728,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2876.8991,157.9287,0.9996,2876.8994,1,608,5,4,0,2,3,2,[],-9999.0,-9999,1,[602],0,[],1.3999999999996362,0,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2877.8991,176.7852,0.9996,2877.8994,1,609,5,4,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2879.9991,106.0606,0.9153,2879.9994,1,610,5,4,0,3,3,2,[],-9999.0,-9999,0,[],0,[],2.100000000000364,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2882.6991,163.625,0.9996,2882.6991,1,611,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],2.699699999999666,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2884.3991,160.7129,0.9996,2884.3991,1,612,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.7000000000002728,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2887.0991,78.9623,0.5132,2887.0991,1,613,5,4,0,3,3,2,[],1.2,-9999,0,[],0,[],2.699999999999818,0,3,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2889.5991,158.6857,0.9994,2889.5994,1,614,5,4,0,2,3,2,[],1.6,-9999,0,[],0,[],2.500300000000152,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']",Shallow_Lacustrine
2891.1991,155.7484,0.9809,2891.1994,1,615,5,4,0,3,3,2,[],1.6,-9999,0,[],2,"[564, 574]",1.599999999999909,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2892.5991,108.2034,0.3419,2892.5994,1,616,1,3,0,3,3,2,[],1.3,-9999,0,[],0,[],1.400000000000091,0,0,3,0,0,2,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2896.0991,102.5461,0.408,2896.0994,1,617,1,3,0,3,3,2,[],1.3,-9999,0,[],0,[],3.5,0,0,3,0,0,2,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2897.1991,104.8201,0.2996,2897.1991,1,618,2,3,0,1,3,2,[],2.1,-9999,2,"[589, 592]",0,[],1.099699999999757,0,0,0,0,0,8,15,0,0,0,0,0,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2898.6991,93.8106,0.2728,2898.6991,1,619,1,2,0,2,3,2,[],2.1,-9999,0,[],0,[],1.5,0,0,0,1,0,0,12,0,0,12,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2901.3991,162.7851,0.9993,2901.3991,1,620,4,2,0,2,3,2,[],2.7,-9999,0,[],0,[],2.700000000000273,0,0,0,0,0,0,12,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2902.9991,135.3217,0.9993,2902.9991,1,621,5,4,0,2,3,2,[],2.7,-9999,1,[649],0,[],1.599999999999909,0,0,0,0,0,2,0,0,0,0,0,0,19,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2904.2991,161.963,0.9868,2904.2994,1,622,5,4,0,2,3,2,[],2.7,-9999,0,[],0,[],1.3002999999998792,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2907.1991,182.7529,0.9993,2907.1994,1,623,5,4,0,2,3,2,[],2.7,-9999,0,[],1,[594],2.900000000000091,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2909.0991,170.4902,0.9993,2909.0994,1,624,5,4,0,3,3,2,[],2.7,-9999,2,"[630, 602]",0,[],1.900000000000091,0,0,0,0,0,6,0,0,0,0,0,0,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2911.5991,156.0326,0.9993,2911.5994,1,625,5,4,0,3,3,2,[],2.7,-9999,0,[],0,[],2.5,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2913.8991,96.6842,0.1011,2913.8991,1,626,1,2,0,3,3,2,[],-9999.0,-9999,0,[],0,[],2.29970000000003,0,2,2,5,0,0,0,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2915.4991,83.6198,0.1076,2915.4991,1,627,1,2,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.599999999999909,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2917.3991,178.0574,0.9993,2917.3991,1,628,4,2,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.900000000000091,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2918.3991,175.7447,1.0,2918.3991,1,629,5,4,0,2,3,2,[],-9999.0,-9999,0,[],1,[601],1.0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2919.8991,170.5283,0.9993,2919.8994,1,630,5,4,0,3,3,2,[],-9999.0,-9999,1,[624],0,[],1.5002999999996973,0,0,0,0,0,6,0,0,0,0,0,0,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2922.2991,107.2234,0.6806,2922.2994,1,631,5,4,0,3,3,2,[],-9999.0,-9999,0,[],0,[],2.400000000000091,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2924.0991,169.7559,0.9993,2924.0994,1,632,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.800000000000182,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2925.5991,136.8383,0.9061,2925.5994,1,633,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2926.5991,151.71,0.9993,2926.5994,1,634,5,4,0,3,3,2,[],-9999.0,-9999,0,[],1,[605],1.0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2928.5991,119.7741,0.3885,2928.5991,1,635,5,4,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.999699999999848,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2929.5991,144.5994,0.9935,2929.5991,1,636,5,4,0,3,3,2,[],-9999.0,-9999,1,[650],0,[],1.0,0,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2930.9991,115.5918,0.3434,2930.9991,1,637,1,3,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.400000000000091,0,0,0,0,0,6,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Fluvial
2932.4991,117.8945,0.3678,2932.4991,1,638,2,2,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2933.4991,106.5469,0.2562,2933.4991,1,639,1,2,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.0,0,2,2,5,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2934.8991,119.5215,0.3857,2934.8991,1,640,4,3,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.400000000000091,0,0,0,0,0,6,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Fluvial
2936.4991,108.8083,0.2772,2936.4994,1,641,2,2,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.6003000000000611,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2938.8991,115.3559,0.5016,2938.8994,1,642,4,2,1,2,3,2,[],-9999.0,-9999,0,[],0,[],2.399999999999636,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2941.1991,122.2513,0.4894,2941.1994,1,643,4,3,0,2,3,2,[],-9999.0,-9999,0,[],0,[],2.300000000000182,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2942.9991,137.1686,0.9514,2942.9994,1,644,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.800000000000182,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2944.5991,130.2672,0.9777,2944.5991,1,645,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.599699999999757,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2946.3991,154.8672,0.9990000000000001,2946.3991,1,646,5,4,0,2,3,2,[],-9999.0,-9999,2,"[653, 656]",1,[605],1.800000000000182,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2947.5991,129.8775,0.9177,2947.5991,1,647,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.199999999999818,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2949.0991,164.1075,0.9990000000000001,2949.0991,1,648,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2951.0991,124.5415,0.6409999999999999,2951.0994,1,649,5,4,0,3,3,2,[],-9999.0,-9999,1,[621],0,[],2.000300000000152,0,0,0,0,0,6,0,0,0,0,0,0,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2952.1991,149.1178,0.9990000000000001,2952.1994,1,650,5,4,0,3,3,2,[],-9999.0,-9999,2,"[653, 636]",0,[],1.099999999999909,0,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2953.5991,124.7181,0.7573,2953.5994,1,651,5,4,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.400000000000091,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2954.6991,125.5073,0.7609999999999999,2954.6994,1,652,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.099999999999909,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2955.9991,145.8508,0.9678,2955.9994,1,653,5,4,0,2,3,2,[],-9999.0,-9999,2,"[646, 650]",0,[],1.300000000000182,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2957.0991,164.7044,0.9990000000000001,2957.0994,1,654,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.099999999999909,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2960.4991,127.9829,0.9209999999999999,2960.4991,1,655,5,4,0,3,3,2,[],-9999.0,-9999,0,[],0,[],3.399699999999939,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2962.2991,154.7262,0.9990000000000001,2962.2991,1,656,5,4,0,3,3,2,[],-9999.0,-9999,1,[646],1,[605],1.800000000000182,0,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2963.2991,116.3063,0.6231,2963.2991,1,657,5,4,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2964.5991,145.3263,0.997,2964.5991,1,658,5,4,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.2999999999997272,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2967.8991,85.902,0.4725,2967.8994,1,659,1,3,0,3,3,2,[],-9999.0,-9999,0,[],0,[],3.300299999999879,0,0,0,0,0,2,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2968.9991,124.1631,0.5073,2968.9994,1,660,4,3,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.1000000000003638,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2969.9991,100.8337,0.2903,2969.9994,1,661,1,2,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2972.8991,111.1949,0.4348,2972.8994,1,662,4,3,0,2,3,2,[],-9999.0,-9999,0,[],0,[],2.899999999999636,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2975.2991,107.1418,0.3444,2975.2991,1,663,4,2,0,3,3,2,[],-9999.0,-9999,0,[],0,[],2.3997000000003936,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Fluvial
2976.5991,95.3078,0.2115,2976.5991,1,664,2,2,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.2999999999997272,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2978.4991,122.5863,0.4138,2978.4991,1,665,4,2,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.900000000000091,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2979.5991,86.7459,0.2075,2979.5991,1,666,1,2,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.099999999999909,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2980.5991,128.6287,0.556,2980.5991,1,667,4,2,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2982.0991,131.7503,0.7542,2982.0994,1,668,2,3,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.500300000000152,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
