Depth,GR,MUD_VOLUME,TVD,Boundary_flag,Unit_index,GR_shape_code,Lithofacies_major,Lithofacies_mean,Sharp_boundary,Stacking_pattern,Biostratigraphy,Reliability,Special_lithology,Core_depofacies,Number_of_similar_units_50,Index_of_similar_units_50,Number_of_similar_units_100,Index_of_similar_units_100,Unit_Thick,Alluvial_Fan,Fluvial_Channel,Fluvial_Point_Bar,Levee,Crevasse_Splay,Fluvial_Floodplain,Progradational_Lacustrine_Delta,Lacustrine_Fan_Delta,Progradational_Lacustrine_Shoreface,Transgressive_Lacustrine_Shoreface,Aggradational_Lacustrine_Shoreface,Lacustrine_Offshore_Transition,Lacustrine_Shelf,Proximal_Sub-Lacustrine_Fan,Distal_Sub-Lacustrine_Fan,Lacustrine_Turbidite,Distal_Lacustrine_Turbidites,Lacustrine_Deepwater,Marine_Delta,Marine_Fan_Delta,Tidal_Channel_and_Sand_Flat,Sandy_Tidal_Flat,Mixed_Tidal_Flat,Muddy_Tidal_Flat,Lagoon,Progradational_Marine_Shoreface,Transgressive_Marine_Shoreface,Aggradational_Marine_Shoreface,Marine_Offshore_Transition,Marine_Shelf,Proximal_Submarine_Fan,Distal_Submarine_Fan,Marine_Turbidite,Distal_Marine_Turbidites,Marine_Deepwater
2259.2441,94.2609,0.7601,2259.2441,0,275,5,4,4,0,2,3,1,-999,-999.0,0,[],0,[],1.1993000000002212,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2260.4433,100.3261,0.7257,2260.4434,0,276,1,2,2,0,2,3,1,-999,-999.0,1,[261],0,[],1.3490999999999076,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,5,0,0
2261.7924,73.0718,0.2159,2261.7925,0,277,4,2,3,0,3,3,1,-999,-999.0,0,[],0,[],1.3490999999999076,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2263.1415,116.006,0.872,2263.1416,0,278,1,2,3,0,3,3,1,-999,-999.0,0,[],0,[],1.64870000000019,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,5,0,0
2264.7904,64.0607,0.1123,2264.7903,0,279,4,2,2,0,3,3,1,-999,-999.0,1,[259],0,[],1.0492999999996755,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2265.8397,75.684,0.1874,2265.8396,0,280,1,2,2,0,3,3,1,-999,-999.0,0,[],0,[],1.499000000000251,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,5,0,0
2267.3387,57.0808,0.0924,2267.3386,0,281,4,2,2,0,1,3,1,-999,-999.0,0,[],0,[],1.3490999999999076,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2268.6878,111.9299,0.6818,2268.6877,0,282,1,2,2,0,1,3,1,-999,-999.0,0,[],0,[],2.3984999999997854,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,5,0,0
2271.0862,54.7202,0.0908,2271.0862,0,283,4,2,2,0,2,3,1,-999,-999.0,0,[],0,[],1.9487000000003718,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2273.0349,69.0349,0.1378,2273.0349,0,284,5,4,3,0,2,3,1,-999,-999.0,0,[],0,[],3.4477999999999156,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2276.4826,141.7254,0.6779999999999999,2276.4827,0,285,1,3,3,0,3,3,1,-999,-999.0,0,[],0,[],4.346900000000005,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2280.8297,60.2565,0.0721,2280.8296,0,286,2,1,1,0,3,3,1,-999,-999.0,2,"[293, 294]",0,[],1.3490999999999076,0,3,0,4,5,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0
2282.1788,69.7422,0.1601,2282.1787,0,287,1,2,2,0,2,3,1,-999,-999.0,0,[],0,[],2.998099999999795,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,5,0,0
2285.1768,56.8468,0.1383,2285.1768,0,288,4,2,2,0,2,3,1,-999,-999.0,0,[],0,[],2.248500000000149,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2287.4253,60.9069,0.1367,2287.4253,0,289,4,2,2,0,2,3,1,-999,-999.0,0,[],0,[],2.8481000000001586,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2290.2734,71.012,0.1497,2290.2734,0,290,4,2,3,0,2,3,1,-999,-999.0,0,[],0,[],1.3491999999996551,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2291.6225,149.1591,0.9868,2291.6226,0,291,5,4,3,0,3,3,1,-999,-999.0,0,[],0,[],1.6489000000001397,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2293.2714,106.5207,0.5504,2293.2715,0,292,1,1,2,0,3,3,1,-999,-999.0,0,[],0,[],2.248500000000149,0,3,3,4,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,5,0,0
2295.5199,57.3863,0.0,2295.52,0,293,2,1,1,0,3,3,1,1,-999.0,2,"[295, 286]",0,[],1.7986000000000786,0,3,0,4,5,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0
2297.3187,56.8117,0.0,2297.3186,0,294,2,1,1,0,2,3,1,1,-999.0,1,[286],0,[],1.7988000000000284,0,3,0,4,5,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0
2299.1175,62.0872,0.0,2299.1174,0,295,2,1,1,0,2,3,1,1,-999.0,2,"[300, 293]",0,[],1.199200000000019,0,3,0,4,5,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0
2300.3167,58.5571,0.0,2300.3167,0,296,4,1,1,0,2,3,1,1,-999.0,4,"[304, 310, 313, 315]",0,[],2.848199999999906,3,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2303.1648,71.2816,0.0,2303.1648,0,297,2,1,1,0,2,3,1,1,-999.0,7,"[299, 300, 302, 303, 316, 317, 320]",0,[],1.948699999999917,0,3,0,4,5,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0
2305.1135,65.9397,0.0,2305.1135,0,298,2,1,1,0,2,3,1,1,-999.0,0,[],0,[],1.4989999999997963,0,3,0,4,5,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0
2306.6125,73.0499,0.0,2306.6125,0,299,2,1,1,0,1,3,1,1,-999.0,2,"[302, 297]",0,[],1.7989000000002306,0,3,0,4,5,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0
2308.4113,69.1423,0.0,2308.4114,0,300,2,1,1,0,1,3,1,1,-999.0,4,"[303, 320, 295, 297]",0,[],1.0493000000001302,0,3,0,4,5,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0
2309.4606,63.2518,0.0,2309.4607,0,301,4,1,1,0,1,3,1,1,-999.0,2,"[310, 319]",0,[],1.3490999999999076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310.8097,71.2968,0.0,2310.8098,0,302,2,1,1,0,1,3,1,1,-999.0,5,"[320, 323, 324, 297, 299]",0,[],1.9484999999999673,0,3,0,4,5,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0
2312.7584,69.2314,0.0,2312.7583,0,303,2,1,1,0,1,3,1,1,-999.0,4,"[316, 320, 297, 300]",0,[],1.199200000000019,0,3,0,4,5,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0
2313.9576,62.2172,0.0,2313.9575,0,304,4,1,1,0,1,3,1,1,-999.0,3,"[310, 319, 296]",0,[],1.948699999999917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315.9063,70.56,0.0,2315.9063,0,305,1,1,1,0,1,3,1,1,-999.0,1,[314],0,[],2.6983000000000175,0,3,3,4,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,5,0,0
2318.6045,59.3357,0.0,2318.6045,0,306,4,1,1,0,1,3,1,1,-999.0,0,[],0,[],2.248500000000149,3,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2320.853,79.5824,0.0,2320.853,0,307,1,1,1,0,1,3,1,1,-999.0,2,"[309, 312]",0,[],2.548399999999674,0,3,3,4,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,5,0,0
2323.4013,67.4463,0.0,2323.4014,0,308,2,1,1,0,1,3,1,1,-999.0,0,[],0,[],2.8481000000001586,0,3,0,4,3,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0
2326.2494,73.9572,0.0,2326.2495,0,309,1,1,1,0,1,3,1,1,-999.0,2,"[329, 307]",0,[],1.4987999999998465,0,3,3,4,5,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,5,0,0
2327.7484,62.2067,0.0,2327.7483,0,310,4,1,1,0,1,3,1,1,-999.0,5,"[319, 328, 296, 301, 304]",0,[],1.6489000000001397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329.3973,69.7232,0.0,2329.3972,0,311,4,1,1,0,1,3,1,1,-999.0,0,[],0,[],3.8975000000000364,3,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2333.2947,81.3144,0.0,2333.2947,0,312,1,1,1,0,3,3,1,1,-999.0,1,[307],0,[],2.9980000000000473,0,3,3,4,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,5,0,0
2336.2927,60.8417,0.0,2336.2927,0,313,4,1,1,0,1,3,1,1,-999.0,4,"[315, 319, 328, 296]",0,[],2.998099999999795,3,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2339.2907,69.2611,0.0,2339.2908,0,314,1,1,1,0,1,3,1,1,-999.0,2,"[329, 305]",0,[],1.948699999999917,0,3,3,4,5,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,5,0,0
2341.2394,57.5616,0.0,2341.2395,0,315,4,1,1,0,1,3,1,1,-999.0,2,"[296, 313]",0,[],3.597400000000107,3,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2344.837,71.9831,0.0,2344.8369,0,316,2,1,1,0,3,3,1,1,-999.0,4,"[320, 326, 297, 303]",0,[],1.499000000000251,0,3,0,4,5,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0
2346.3360000000002,62.8092,0.0,2346.3359,0,317,2,1,1,0,3,3,1,1,-999.0,10,"[320, 321, 322, 325, 326, 330, 331, 333, 334, 297]",0,[],2.3984999999997854,0,3,0,4,3,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0
2348.7344,57.7813,0.0,2348.7344,0,318,2,1,1,0,1,3,1,1,-999.0,3,"[323, 327, 332]",0,[],1.6489000000001397,0,3,0,4,5,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0
2350.3833,63.2208,0.0,2350.3833,0,319,4,1,1,0,1,3,1,1,-999.0,5,"[328, 301, 304, 310, 313]",0,[],1.6489000000001397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352.0322,68.2553,0.0,2352.0322,0,320,2,1,1,0,1,3,1,1,-999.0,8,"[333, 334, 297, 300, 302, 303, 316, 317]",0,[],1.3490999999999076,0,3,0,4,5,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0
2353.3813,61.7822,0.0,2353.3813,0,321,2,1,1,0,1,3,1,1,-999.0,10,"[322, 324, 325, 326, 327, 330, 331, 332, 333, 317]",0,[],2.6983000000000175,0,3,0,4,3,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0
2356.0795,62.4267,0.0,2356.0796,0,322,2,1,1,0,1,3,1,1,-999.0,10,"[323, 324, 325, 326, 330, 332, 333, 334, 317, 321]",0,[],2.0985999999998057,0,3,0,4,3,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0
2358.1781,61.0359,0.0,2358.178,0,323,2,1,1,0,1,3,1,1,-999.0,4,"[334, 302, 318, 322]",0,[],1.1990000000000691,0,3,0,4,5,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0
2359.3773,62.4943,0.0,2359.3772,0,324,2,1,1,0,1,3,1,1,-999.0,8,"[325, 327, 330, 331, 332, 302, 321, 322]",0,[],2.698199999999815,0,3,0,4,3,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0
2362.0755,66.1964,0.0,2362.0754,0,325,2,1,1,0,1,3,1,1,-999.0,9,"[327, 330, 331, 332, 333, 317, 321, 322, 324]",0,[],2.548400000000129,0,3,0,4,3,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0
2364.6238,67.5553,0.0,2364.6238,0,326,2,1,1,0,1,3,1,1,-999.0,7,"[330, 333, 334, 316, 317, 321, 322]",0,[],2.0986000000002605,0,3,0,4,3,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0
2366.7224,61.0353,0.0,2366.7224,0,327,2,1,1,0,1,3,1,1,-999.0,6,"[330, 332, 318, 321, 324, 325]",0,[],2.0985999999998057,0,3,0,4,3,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0
2368.821,64.2793,0.0,2368.821,0,328,4,1,1,0,1,3,1,1,-999.0,3,"[310, 313, 319]",0,[],1.6489999999998872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370.4699,69.6815,0.0,2370.47,0,329,1,1,1,0,1,3,1,1,-999.0,2,"[309, 314]",0,[],1.499000000000251,0,3,3,4,5,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,5,0,0
2371.9689,62.5528,0.0,2371.969,0,330,2,1,1,0,1,3,1,1,-999.0,10,"[331, 332, 333, 317, 321, 322, 324, 325, 326, 327]",0,[],2.847899999999754,0,3,0,4,3,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0
2374.817,61.5402,0.0,2374.8169,0,331,2,1,1,0,1,3,1,1,-999.0,7,"[332, 333, 317, 321, 324, 325, 330]",0,[],3.2978000000002794,0,6,0,3,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,4,0,0
2378.1148,58.2103,0.0,2378.1147,0,332,2,1,1,0,2,3,1,1,-999.0,9,"[334, 318, 321, 322, 324, 325, 327, 330, 331]",0,[],2.098700000000008,0,3,0,4,3,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0
2380.2134,63.0983,0.0,2380.2134,0,333,2,1,1,0,2,3,1,1,-999.0,9,"[334, 317, 320, 321, 322, 325, 326, 330, 331]",0,[],1.7987999999995736,0,3,0,4,5,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0
2382.0122,60.2844,0.0,2382.0122,0,334,2,1,1,0,2,3,1,1,-999.0,7,"[317, 320, 322, 323, 326, 332, 333]",0,[],1.3491000000003623,0,3,0,4,5,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0
2383.3613,59.8333,0.0,2383.3613,0,335,4,1,1,0,2,3,1,1,-999.0,0,[],0,[],2.3984999999997854,3,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2385.7597,75.7787,0.0,2385.7598,0,336,4,1,1,0,2,3,1,1,-999.0,0,[],0,[],2.9980000000000473,3,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2388.7577,110.70100000000001,0.0,2388.7578,0,337,1,2,1,0,3,3,1,1,-999.0,0,[],0,[],3.7472999999999956,0,6,6,4,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,4,0,0
2392.5052,66.8878,0.1585,2392.5051,0,338,1,2,2,0,3,3,1,-999,-999.0,0,[],0,[],2.9981000000002496,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,5,0,0
2395.5032,52.6345,0.0692,2395.5032,0,339,4,2,2,0,2,3,1,-999,-999.0,0,[],0,[],2.0985999999998057,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2397.6018,59.1436,0.1641,2397.6018,0,340,4,2,2,0,2,3,1,-999,-999.0,0,[],0,[],2.998099999999795,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2400.5998,99.8773,0.7104,2400.5999,0,341,1,1,2,0,3,3,1,-999,-999.0,0,[],0,[],2.69820000000027,0,3,3,4,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,5,0,0
2403.298,47.4512,0.1039,2403.2981,0,342,4,2,2,0,2,3,1,-999,-999.0,0,[],0,[],1.648899999999685,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2404.9469,61.0981,0.0864,2404.947,0,343,4,2,2,0,2,3,1,-999,-999.0,0,[],0,[],1.4988000000003012,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2406.4459,48.9141,0.021,2406.4458,0,344,4,2,2,0,2,3,1,-999,-999.0,0,[],0,[],3.4477999999999156,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2409.8936,143.9,0.6012,2409.8936,0,345,2,3,3,0,2,3,1,-999,-999.0,0,[],0,[],1.0492999999996755,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2410.9429,137.5075,0.5534,2410.9429,0,346,4,3,3,0,2,3,1,-999,-999.0,1,[349],0,[],1.1992000000004737,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2412.1421,144.8945,0.5635,2412.1421,0,347,1,3,3,0,2,3,1,-999,-999.0,0,[],0,[],1.4989999999997963,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2413.6411,134.6335,0.5566,2413.6411,0,348,2,3,3,0,2,3,1,-999,-999.0,0,[],0,[],1.199200000000019,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2414.8403,131.7096,0.4182,2414.8403,0,349,4,3,3,0,2,3,1,-999,-999.0,1,[346],0,[],1.3492000000001099,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2416.1894,145.9359,0.6423,2416.1895,0,350,4,3,3,0,3,3,1,-999,-999.0,0,[],0,[],2.8481000000001586,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2419.0375,174.0909,0.6807,2419.0376,0,351,1,1,2,0,3,3,1,-999,-999.0,0,[],0,[],2.098399999999856,0,3,3,4,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,5,0,0
2421.1361,101.2563,0.1452,2421.136,0,352,4,2,2,0,3,3,1,-999,-999.0,0,[],0,[],1.6489000000001397,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2422.785,163.458,0.5173,2422.7849,0,353,1,2,2,0,3,3,1,-999,-999.0,0,[],0,[],1.0492999999996755,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,5,0,0
2423.8343,96.5659,0.1686,2423.8342,0,354,4,2,2,0,3,3,1,-999,-999.0,0,[],0,[],1.6489999999998872,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2425.4832,122.3577,0.2874,2425.4832,0,355,1,2,2,0,3,3,1,-999,-999.0,0,[],0,[],1.0493000000001302,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,5,0,0
2426.5325,109.052,0.1339,2426.5325,0,356,2,2,2,0,2,3,1,-999,-999.0,0,[],0,[],1.499000000000251,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0
2428.0315,110.7741,0.1681,2428.0315,0,357,1,2,2,0,2,3,1,-999,-999.0,0,[],0,[],1.7988000000000284,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,5,0,0
2429.8303,139.3326,0.3514,2429.8303,0,358,1,2,2,0,2,3,1,-999,-999.0,0,[],0,[],1.199200000000019,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,5,0,0
2431.0295,91.9173,0.1564,2431.0295,0,359,4,2,3,0,2,3,1,-999,-999.0,0,[],0,[],1.0493999999998778,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2432.0788,175.6907,0.7528,2432.0789,0,360,5,4,3,0,3,3,1,-999,-999.0,0,[],0,[],2.9980000000000473,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2435.0768,120.0641,0.2091,2435.0769,0,361,1,1,2,0,3,3,1,-999,-999.0,0,[],0,[],1.6486999999997352,0,3,3,4,5,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,5,0,0
2436.7257,97.3554,0.0866,2436.7256,0,362,2,1,1,0,2,3,1,-999,-999.0,1,[365],0,[],1.499000000000251,0,3,0,4,5,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0
2438.2247,97.094,0.0831,2438.2246,0,363,4,2,2,0,2,3,1,-999,-999.0,0,[],0,[],1.948699999999917,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2440.1734,173.3981,0.7742,2440.1733,0,364,1,2,3,0,3,3,1,-999,-999.0,0,[],0,[],2.098700000000008,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,5,0,0
2442.272,95.9251,0.0847,2442.272,0,365,2,1,1,0,2,3,1,-999,-999.0,1,[362],0,[],1.4989999999997963,0,3,0,4,5,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0
2443.771,96.7281,0.067,2443.771,0,366,4,3,2,0,2,3,1,-999,-999.0,0,[],0,[],2.0986000000002605,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2445.8696,160.8422,0.5688,2445.8696,0,367,4,3,3,0,2,3,1,-999,-999.0,0,[],0,[],1.0492999999996755,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2446.9189,169.6846,0.6795,2446.9189,0,368,1,3,3,0,2,3,1,-999,-999.0,1,[380],0,[],1.9488000000001193,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2448.8676,153.2462,0.4278,2448.8677,0,369,5,4,3,0,2,3,1,-999,-999.0,0,[],0,[],2.0986000000002605,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
