Depth,GR,MUD_VOLUME,TVD,Boundary_flag,Unit_index,GR_shape_code,Lithofacies_major,Lithofacies_mean,Sharp_boundary,Stacking_pattern,Biostratigraphy,Reliability,Special_lithology,Core_depofacies,Lateral_proximity,Number_of_similar_units_50,Index_of_similar_units_50,Number_of_similar_units_100,Index_of_similar_units_100,Unit_Thick,Alluvial_Fan,Fluvial_Channel,Fluvial_Point_Bar,Levee,Crevasse_Splay,Fluvial_Floodplain,Progradational_Lacustrine_Delta,Lacustrine_Fan_Delta,Progradational_Lacustrine_Shoreface,Transgressive_Lacustrine_Shoreface,Aggradational_Lacustrine_Shoreface,Lacustrine_Offshore_Transition,Lacustrine_Shelf,Proximal_Sub-Lacustrine_Fan,Distal_Sub-Lacustrine_Fan,Lacustrine_Turbidite,Distal_Lacustrine_Turbidites,Lacustrine_Deepwater,Marine_Delta,Marine_Fan_Delta,Tidal_Channel_And_Sand_Flat,Sandy_Tidal_Flat,Mixed_Tidal_Flat,Muddy_Tidal_Flat,Lagoon,Progradational_Marine_Shoreface,Transgressive_Marine_Shoreface,Aggradational_Marine_Shoreface,Marine_Offshore_Transition,Marine_Shelf,Proximal_Submarine_Fan,Distal_Submarine_Fan,Marine_Turbidite,Distal_Marine_Turbidites,Marine_Deepwater,Facies_group
2463.8576,183.5332,0.9699,2463.8577,1,376,5,4,4,0,3,3,1,[],-999.0,-999,0,[],0,[],2.098700000000008,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2465.8063,183.5813,0.9589,2465.8064,1,377,5,4,4,0,3,3,1,[],-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2468.3546,146.6445,0.6277,2468.3545,1,378,1,3,3,0,3,3,1,[],-999.0,-999,0,[],0,[],2.5480999999999767,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2469.8536,171.1665,0.7536,2469.8535,1,379,4,3,3,0,2,3,1,[],-999.0,-999,0,[],0,[],1.499000000000251,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2472.1021,147.0933,0.4167,2472.1021,1,380,1,3,3,0,2,3,1,[],-999.0,-999,1,[368],0,[],2.2485999999998967,0,0,0,0,0,4,0,0,0,0,0,0,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2474.9502,192.0563,0.9191,2474.9502,1,381,4,3,4,0,2,3,1,[],-999.0,-999,0,[],0,[],2.8481000000001586,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2477.7983,188.8833,0.9674,2477.7983,1,382,5,4,4,0,2,3,1,[],-999.0,-999,0,[],0,[],2.848099999999704,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2479.2973,166.6012,0.7028,2479.2974,1,383,5,4,4,0,3,3,1,[],-999.0,-999,0,[],0,[],1.4990999999999985,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2480.7963,143.3433,0.4533,2480.7964,1,384,1,3,3,0,3,3,1,[],-999.0,-999,0,[],0,[],1.499000000000251,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2483.0448,163.2471,0.5911,2483.0449,1,385,4,3,3,0,3,3,1,[],-999.0,-999,0,[],0,[],2.2484999999996944,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2484.9935,162.467,0.7818,2484.9934,1,386,5,4,4,1,3,3,1,[],-999.0,-999,0,[],0,[],1.9484999999999673,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2486.4925,156.1833,0.5464,2486.4924,1,387,4,3,3,0,3,3,1,[],-999.0,-999,0,[],0,[],1.499000000000251,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2487.8416,144.3403,0.5106,2487.8416,1,388,1,3,3,0,2,3,1,[],-999.0,-999,1,[409],0,[],1.3492000000001099,0,0,0,0,0,4,0,0,0,0,0,0,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2490.8396,190.8522,0.9964,2490.8396,1,389,5,4,4,0,2,3,1,[],-999.0,-999,0,[],0,[],2.9979999999995925,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2492.1887,162.45,0.5938,2492.1887,1,390,5,4,4,0,3,3,1,[],-999.0,-999,0,[],0,[],1.3491000000003623,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2493.238,180.2117,0.8611,2493.238,1,391,4,3,4,0,3,3,1,[],-999.0,-999,0,[],0,[],1.0492999999996755,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2497.2853,153.3045,0.5205,2497.2854,1,392,1,3,3,1,3,3,1,[],-999.0,-999,0,[],0,[],4.04740000000038,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2499.234,156.7313,0.6083,2499.2339,1,393,1,3,3,0,2,3,1,[],-999.0,-999,0,[],0,[],1.9484999999999673,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2501.7823,165.7372,0.6458,2501.7822,1,394,2,3,3,0,3,3,1,[],-999.0,-999,0,[],0,[],2.5482999999999265,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2505.23,83.2259,0.0463,2505.23,1,395,1,2,2,0,3,3,1,[],-999.0,-999,0,[],0,[],3.4477999999999156,0,6,6,5,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2508.228,119.4929,0.2631,2508.228,1,396,4,2,2,0,2,3,1,[],-999.0,-999,0,[],0,[],2.9980000000000473,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2509.5771,123.9703,0.2901,2509.5771,1,397,4,2,2,0,2,3,1,[],-999.0,-999,0,[],0,[],1.3490999999999076,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2512.2753,159.1517,0.6092,2512.2754,1,398,4,3,3,0,2,3,1,[],-999.0,-999,0,[],0,[],2.6983000000000175,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2513.6244,128.9547,0.3308,2513.6245,1,399,1,2,2,0,2,3,1,[],-999.0,-999,0,[],0,[],1.3490999999999076,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2516.0228,172.8846,0.7985,2516.0227,1,400,4,3,3,0,2,3,1,[],-999.0,-999,0,[],0,[],2.398200000000088,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2517.0721,150.9192,0.5085,2517.072,1,401,1,3,3,0,2,3,1,[],-999.0,-999,0,[],1,[435],1.0493000000001302,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2518.5711,172.0544,0.7175,2518.571,1,402,4,3,3,0,3,3,1,[],-999.0,-999,0,[],0,[],1.4989999999997963,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2521.5691,110.4279,0.1737,2521.5691,1,403,1,2,2,0,3,3,1,[],-999.0,-999,0,[],0,[],2.9981000000002496,0,3,3,6,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2524.1174,156.1875,0.6566,2524.1174,1,404,4,3,3,0,2,3,1,[],-999.0,-999,0,[],0,[],2.5482999999999265,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2526.0661,143.3807,0.401,2526.0662,1,405,1,3,3,1,3,3,1,[],-999.0,-999,0,[],0,[],1.9488000000001193,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2527.5651,145.2163,0.3315,2527.5652,1,406,4,2,2,0,3,3,1,[],-999.0,-999,0,[],0,[],1.4989999999997963,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2530.7129999999997,79.7408,0.0372,2530.7129,1,407,1,2,2,0,3,3,1,[],-999.0,-999,0,[],0,[],3.147699999999986,0,6,6,5,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2532.0621,156.0487,0.6701,2532.062,1,408,4,3,3,0,2,3,1,[],-999.0,-999,0,[],0,[],1.3490999999999076,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2533.7110000000002,139.6333,0.499,2533.7109,1,409,1,3,3,0,2,3,1,[],-999.0,-999,2,"[418, 388]",1,[448],1.6489000000001397,0,0,0,0,0,4,0,0,0,0,0,0,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2534.7603,183.6815,0.902,2534.7603,1,410,4,3,3,0,2,3,1,[],-999.0,-999,0,[],0,[],1.0493999999998778,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2537.4585,139.627,0.5061,2537.4585,1,411,1,3,3,0,3,3,1,[],-999.0,-999,0,[],0,[],2.69820000000027,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2539.5571,126.2975,0.2999,2539.5571,1,412,1,3,3,0,3,3,1,[],-999.0,-999,1,[426],0,[],2.0985999999998057,0,0,0,0,0,7,0,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2541.3559,167.0851,0.8059,2541.356,1,413,4,3,3,0,3,3,1,[],-999.0,-999,0,[],0,[],1.7989000000002306,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2542.8549,143.501,0.3775,2542.855,1,414,1,3,3,0,3,3,1,[],-999.0,-999,0,[],0,[],1.4989999999997963,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2544.6537,128.4733,0.3213,2544.6538,1,415,1,3,2,0,3,3,1,[],-999.0,-999,0,[],0,[],1.7988000000000284,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2549.0008,178.9288,0.6809999999999999,2549.0007,1,416,4,3,3,0,2,3,1,[],-999.0,-999,0,[],0,[],4.346900000000005,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2551.699,167.3985,0.8009999999999999,2551.699,1,417,1,3,3,0,1,3,1,[],-999.0,-999,0,[],0,[],2.6983000000000175,0,0,0,0,0,7,0,0,0,0,0,0,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2553.6477,141.3617,0.5278,2553.6477,1,418,1,3,3,0,1,3,1,[],-999.0,-999,2,"[435, 409]",1,[451],1.948699999999917,0,0,0,0,0,10,0,0,0,0,0,0,16,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2555.5964,163.8631,0.7103,2555.5964,1,419,4,3,3,0,1,3,1,[],-999.0,-999,1,[429],0,[],1.948699999999917,0,0,0,0,0,10,0,0,0,0,0,0,16,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2557.9948,154.5676,0.6146,2557.9949,1,420,1,3,3,0,1,3,1,[],-999.0,-999,0,[],0,[],2.39850000000024,0,0,0,0,0,7,0,0,0,0,0,0,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2561.1427,152.6191,0.6639,2561.1426,1,421,1,3,3,0,3,3,1,[],-999.0,-999,0,[],0,[],3.147699999999986,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2562.7916,136.3986,0.5835,2562.7915,1,422,1,3,3,0,3,3,1,[],-999.0,-999,0,[],0,[],1.648899999999685,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2564.4405,136.1211,0.6001,2564.4404,1,423,2,3,3,0,3,3,1,[],-999.0,-999,1,[425],0,[],1.6489000000001397,0,0,0,0,0,7,0,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2566.9888,145.0233,0.637,2566.9888,1,424,4,3,3,0,1,3,1,[],-999.0,-999,1,[427],0,[],2.548400000000129,0,0,0,0,0,10,0,0,0,0,0,0,16,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2568.4878,141.7828,0.5742,2568.4878,1,425,2,3,3,0,1,3,1,[],-999.0,-999,1,[423],0,[],1.4989999999997963,0,0,0,0,0,10,0,0,0,0,0,0,16,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2571.3359,130.8638,0.5579,2571.3359,1,426,1,3,3,0,1,3,1,[],-999.0,-999,2,"[428, 412]",0,[],2.8481000000001586,0,0,0,0,0,10,0,0,0,0,0,0,16,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2574.0341,148.6815,0.5614,2574.0342,1,427,4,3,3,0,2,3,1,[],-999.0,-999,1,[424],0,[],2.6983000000000175,0,0,0,0,0,4,0,0,0,0,0,0,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2577.9315,134.9691,0.40299999999999997,2577.9314,1,428,1,3,3,0,2,3,1,[],-999.0,-999,1,[426],0,[],3.8971999999998843,0,0,0,0,0,4,0,0,0,0,0,0,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2580.0301,162.7285,0.6858,2580.03,1,429,4,3,3,0,2,3,1,[],-999.0,-999,1,[419],0,[],2.0986000000002605,0,0,0,0,0,4,0,0,0,0,0,0,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Shallow_Lacustrine']
2581.2293,186.4523,0.7229,2581.2292,1,430,4,3,3,0,3,3,1,[],-999.0,-999,0,[],0,[],1.199200000000019,0,0,0,0,0,4,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Shallow_Lacustrine']
2583.3279,96.7673,0.0813,2583.3279,1,431,1,3,3,0,3,3,1,[],-999.0,-999,0,[],0,[],2.098700000000008,0,0,0,0,0,4,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Shallow_Lacustrine']
2585.2766,122.8724,0.2417,2585.2766,1,432,4,1,2,0,3,3,1,[],-999.0,-999,0,[],0,[],1.948699999999917,4,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Shallow_Lacustrine']
2587.0754,89.4933,0.026000000000000002,2587.0754,1,433,1,2,2,0,2,3,1,[],-999.0,-999,0,[],0,[],1.7988000000000284,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2589.174,171.1424,0.5903,2589.1741,1,434,4,1,2,0,2,3,1,[],-999.0,-999,0,[],0,[],2.098700000000008,1,0,0,0,0,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2590.5231,147.8262,0.4831,2590.5232,1,435,1,3,3,0,2,3,1,[],-999.0,-999,2,"[451, 418]",1,[401],1.3490999999999076,0,0,0,0,0,4,0,0,0,0,0,0,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2593.6710000000003,194.8022,0.8648,2593.6709,1,436,4,3,3,0,2,3,1,[],-999.0,-999,0,[],0,[],3.147699999999986,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2597.1187,95.3348,0.1166,2597.1187,1,437,1,2,3,0,3,3,1,[],-999.0,-999,0,[],0,[],3.4477999999999156,0,6,6,5,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2598.1679999999997,172.8573,0.6934,2598.1679999999997,1,438,4,2,2,0,2,3,1,[],-999.0,-999,0,[],0,[],1.0492999999996755,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2599.2173,153.6788,0.3216,2599.2173,1,439,1,2,3,0,2,3,1,[],-999.0,-999,0,[],0,[],1.0493000000001302,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2601.6157,172.4207,0.6782,2601.6157,1,440,4,3,3,0,2,3,1,[],-999.0,-999,0,[],0,[],2.398400000000038,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2604.0141,179.9237,0.728,2604.0142,1,441,4,3,3,0,3,3,1,[],-999.0,-999,1,[464],0,[],2.39850000000024,0,0,0,0,0,7,0,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2605.663,112.1992,0.293,2605.6631,1,442,5,4,3,0,3,3,1,[],-999.0,-999,0,[],0,[],1.6489000000001397,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2607.1620000000003,171.6222,0.539,2607.1621,1,443,4,3,3,0,2,3,1,[],-999.0,-999,0,[],0,[],1.4989999999997963,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2609.1107,196.2911,0.8811,2609.1106,1,444,4,2,3,0,2,3,1,[],-999.0,-999,0,[],0,[],1.9484999999999673,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2612.2586,154.8966,0.5642,2612.2585,1,445,1,3,3,0,3,3,1,[],-999.0,-999,0,[],0,[],3.147899999999936,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2613.7576,198.1979,0.8859999999999999,2613.7576,1,446,4,3,3,0,3,3,1,[],-999.0,-999,0,[],0,[],1.4990999999999985,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2616.0061,148.7133,0.4319,2616.0061,1,447,1,3,3,0,3,3,1,[],-999.0,-999,0,[],0,[],2.248500000000149,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2617.0554,146.3574,0.4501,2617.0554,1,448,1,3,3,0,3,3,1,[],-999.0,-999,1,[451],1,[409],1.0493000000001302,0,0,0,0,0,7,0,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2618.2546,173.1739,0.7338,2618.2546,1,449,4,3,3,0,2,3,1,[],-999.0,-999,0,[],0,[],1.199200000000019,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2620.0534,151.2316,0.3887,2620.0535,1,450,1,2,3,0,2,3,1,[],-999.0,-999,0,[],0,[],1.798899999999776,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2621.1027,148.6016,0.4026,2621.1028,1,451,1,3,3,0,2,3,1,[],-999.0,-999,2,"[435, 448]",1,[418],1.0493000000001302,0,0,0,0,0,4,0,0,0,0,0,0,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2622.4518,184.9165,0.737,2622.4519,1,452,4,3,3,0,2,3,1,[],-999.0,-999,0,[],0,[],1.3490999999999076,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2623.8009,160.1856,0.5762,2623.8008,1,453,1,3,3,0,2,3,1,[],-999.0,-999,0,[],0,[],1.3488999999999578,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2625.7496,182.2152,0.655,2625.7495,1,454,4,3,3,0,2,3,1,[],-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2628.1479999999997,173.8849,0.575,2628.1479,1,455,4,3,3,0,2,3,1,[],-999.0,-999,0,[],0,[],2.398400000000038,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
